"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the cancel transaction button functionality.","20828","Calculation Testing | Scenario=S13 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:53:33 IST 2025","passed","Wed Sep 24 12:53:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23733","Calculation Testing | Scenario=S24 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:50:56 IST 2025","passed","Wed Sep 24 14:51:20 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20992","Calculation Testing | Scenario=S7 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 17:55:22 IST 2025","passed","Tue Sep 23 17:55:43 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23737","Calculation Testing | Scenario=S10 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:48:43 IST 2025","passed","Wed Sep 24 10:49:06 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19529","Calculation Testing | Scenario=S23 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 16:16:22 IST 2025","passed","Wed Sep 24 16:16:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21693","Calculation Testing | Scenario=S6 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 17:19:09 IST 2025","passed","Tue Sep 23 17:19:30 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22259","Calculation Testing | Scenario=S10 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 10:55:52 IST 2025","passed","Wed Sep 24 10:56:14 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21150","Calculation Testing | Scenario=S5 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 16:12:45 IST 2025","passed","Tue Sep 23 16:13:06 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20582","Calculation Testing | Scenario=S8 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 00:06:01 IST 2025","passed","Wed Sep 24 00:06:22 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23439","Calculation Testing | Scenario=S11 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 11:13:54 IST 2025","passed","Wed Sep 24 11:14:18 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20626","Calculation Testing | Scenario=S9 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:29:32 IST 2025","passed","Wed Sep 24 10:29:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22894","Calculation Testing | Scenario=S15 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:37:33 IST 2025","passed","Wed Sep 24 13:37:55 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20588","Calculation Testing | Scenario=S13 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:50:21 IST 2025","passed","Wed Sep 24 12:50:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23400","Calculation Testing | Scenario=S16 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:45:04 IST 2025","failed","Wed Sep 24 13:45:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21583","Calculation Testing | Scenario=S12 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 12:29:23 IST 2025","passed","Wed Sep 24 12:29:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16522","Calculation Testing | Scenario=S19 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:17:23 IST 2025","passed","Wed Sep 24 15:17:39 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22866","Calculation Testing | Scenario=S15 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:23:37 IST 2025","passed","Wed Sep 24 13:24:00 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20293","Calculation Testing | Scenario=S17 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:11:06 IST 2025","passed","Wed Sep 24 14:11:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22856","Calculation Testing | Scenario=S14 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:19:25 IST 2025","passed","Wed Sep 24 13:19:47 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20340","Calculation Testing | Scenario=S5 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 16:03:15 IST 2025","passed","Tue Sep 23 16:03:35 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20241","Calculation Testing | Scenario=S15 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:35:10 IST 2025","passed","Wed Sep 24 13:35:30 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21400","Calculation Testing | Scenario=S11 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 11:16:58 IST 2025","passed","Wed Sep 24 11:17:20 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20128","Calculation Testing | Scenario=S3 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:11:22 IST 2025","passed","Tue Sep 23 15:11:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19432","Calculation Testing | Scenario=S23 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:17:19 IST 2025","passed","Wed Sep 24 16:17:38 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22800","Calculation Testing | Scenario=S15 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:31:17 IST 2025","passed","Wed Sep 24 13:31:40 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","9767","Calculation Testing | Scenario=S21 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:52:35 IST 2025","failed","Wed Sep 24 15:52:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19303","Calculation Testing | Scenario=S7 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 18:04:27 IST 2025","passed","Tue Sep 23 18:04:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20067","Calculation Testing | Scenario=S13 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:57:09 IST 2025","failed","Wed Sep 24 12:57:29 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20705","Calculation Testing | Scenario=S11 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 11:24:00 IST 2025","passed","Wed Sep 24 11:24:20 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23429","Calculation Testing | Scenario=S13 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:47:37 IST 2025","failed","Wed Sep 24 12:48:00 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20588","Calculation Testing | Scenario=S1 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 13:36:34 IST 2025","passed","Tue Sep 23 13:36:55 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20486","Calculation Testing | Scenario=S18 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:30:28 IST 2025","passed","Wed Sep 24 14:30:48 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20908","Calculation Testing | Scenario=S7 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 17:56:15 IST 2025","passed","Tue Sep 23 17:56:36 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17388","Calculation Testing | Scenario=S19 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:14:29 IST 2025","passed","Wed Sep 24 15:14:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18422","Calculation Testing | Scenario=S20 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:33:42 IST 2025","passed","Wed Sep 24 15:34:00 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16556","Calculation Testing | Scenario=S19 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:13:21 IST 2025","passed","Wed Sep 24 15:13:37 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19582","Calculation Testing | Scenario=S4 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 15:49:18 IST 2025","passed","Tue Sep 23 15:49:37 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20101","Calculation Testing | Scenario=S4 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 15:42:52 IST 2025","passed","Tue Sep 23 15:43:13 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23348","Calculation Testing | Scenario=S12 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:37:41 IST 2025","passed","Wed Sep 24 12:38:04 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20916","Calculation Testing | Scenario=S9 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","","Wed Sep 24 10:46:17 IST 2025","passed","Wed Sep 24 10:46:38 IST 2025","","","",""
"Test the cancel transaction button functionality.","20256","Calculation Testing | Scenario=S11 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 11:21:01 IST 2025","passed","Wed Sep 24 11:21:21 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18977","Calculation Testing | Scenario=S22 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:03:59 IST 2025","passed","Wed Sep 24 16:04:18 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22184","Calculation Testing | Scenario=S5 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 16:06:51 IST 2025","passed","Tue Sep 23 16:07:14 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19770","Calculation Testing | Scenario=S11 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 11:23:00 IST 2025","passed","Wed Sep 24 11:23:19 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20484","Calculation Testing | Scenario=S3 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 14:59:37 IST 2025","passed","Tue Sep 23 14:59:58 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20222","Calculation Testing | Scenario=S7 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 17:56:42 IST 2025","passed","Tue Sep 23 17:57:03 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16473","Calculation Testing | Scenario=S19 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:15:39 IST 2025","passed","Wed Sep 24 15:15:55 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19539","Calculation Testing | Scenario=S9 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 10:31:36 IST 2025","passed","Wed Sep 24 10:31:56 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18276","Calculation Testing | Scenario=S20 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:32:48 IST 2025","passed","Wed Sep 24 15:33:07 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20860","Calculation Testing | Scenario=S5 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 16:12:18 IST 2025","passed","Tue Sep 23 16:12:39 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23077","Calculation Testing | Scenario=S10 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 11:01:56 IST 2025","passed","Wed Sep 24 11:02:19 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23033","Calculation Testing | Scenario=S14 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 13:10:02 IST 2025","passed","Wed Sep 24 13:10:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20732","Calculation Testing | Scenario=S3 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 14:56:27 IST 2025","passed","Tue Sep 23 14:56:48 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19623","Calculation Testing | Scenario=S3 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 15:06:23 IST 2025","passed","Tue Sep 23 15:06:43 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22803","Calculation Testing | Scenario=S9 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 10:34:52 IST 2025","passed","Wed Sep 24 10:35:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23299","Calculation Testing | Scenario=S13 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:59:55 IST 2025","passed","Wed Sep 24 13:00:18 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22203","Calculation Testing | Scenario=S12 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:29:54 IST 2025","passed","Wed Sep 24 12:30:16 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23040","Calculation Testing | Scenario=S15 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:36:06 IST 2025","passed","Wed Sep 24 13:36:29 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23216","Calculation Testing | Scenario=S18 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:32:29 IST 2025","passed","Wed Sep 24 14:32:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20727","Calculation Testing | Scenario=S6 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 17:18:05 IST 2025","passed","Tue Sep 23 17:18:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19498","Calculation Testing | Scenario=S22 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:59:14 IST 2025","passed","Wed Sep 24 15:59:33 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","11096","Calculation Testing | Scenario=S21 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:57:13 IST 2025","failed","Wed Sep 24 15:57:24 IST 2025","TestCalculations","Calculation_test","",""
